leaderboard_rank,gene,prior_gene_set,is_prior_gene,auc_score,q1_count,q2_count,q3_count,q4_count,q1_rate,q2_rate,q3_rate,q4_rate,mean_rank,median_rank,best_rank,worst_rank,mean_gain,max_gain,gain_nonzero_count,zero_gain_count
147,AGBL5,,False,1097.51875937969,54,13,0,33,0.54,0.13,0.0,0.33,903.03,459.5,41,2000,3.553663051724434,22.40601348876953,67,33
148,CNGA2,,False,1096.418209104552,57,5,0,38,0.57,0.05,0.0,0.38,904.13,383.5,7,2000,6.8460892236232755,55.68408966064453,62,38
149,CPZ,,False,1093.8969484742372,57,7,0,36,0.57,0.07,0.0,0.36,906.65,416.0,50,2000,4.790226958990097,24.061901092529297,64,36
150,PGAM4,,False,1091.0555277638819,57,5,0,38,0.57,0.05,0.0,0.38,909.49,375.0,33,2000,6.0725607973337175,28.54628562927246,62,38
151,CCDC36,,False,1086.503251625813,54,7,0,39,0.54,0.07,0.0,0.39,914.04,319.5,52,2000,6.389715867638588,20.80650520324707,61,39
152,RGS9,,False,1081.1305652826413,44,25,0,31,0.44,0.25,0.0,0.31,919.41,568.0,64,2000,2.7064925372600555,20.158111572265625,69,31
153,ABCC11,,False,1079.399699849925,49,18,0,33,0.49,0.18,0.0,0.33,921.14,507.0,8,2000,3.8080089497566223,55.85254669189453,67,33
154,CUEDC1,,False,1075.7878939469733,55,6,0,39,0.55,0.06,0.0,0.39,924.75,422.5,20,2000,6.907644599676132,39.61517333984375,61,39
155,TM7SF2,,False,1073.256628314157,49,14,0,37,0.49,0.14,0.0,0.37,927.28,506.5,11,2000,5.493567778468132,34.32268524169922,63,37
156,RPL19P12,,False,1072.4262131065534,45,20,0,35,0.45,0.2,0.0,0.35,928.11,540.5,1,2000,8.425512853860855,114.02218627929688,65,35
157,PPP1R9B,,False,1071.4757378689344,54,6,0,40,0.54,0.06,0.0,0.4,929.06,418.5,4,2000,9.384738856554032,84.18983459472656,60,40
158,FAM10A4,,False,1071.2356178089044,47,20,0,33,0.47,0.2,0.0,0.33,929.3,520.5,52,2000,3.0912938821315765,23.455020904541016,67,33
159,C9orf169,,False,1070.2051025512756,55,7,0,38,0.55,0.07,0.0,0.38,930.33,460.0,28,2000,6.042746393680573,30.9947509765625,62,38
160,HOXC11,,False,1070.0050025012506,50,13,0,37,0.5,0.13,0.0,0.37,930.53,501.5,17,2000,5.517525616884232,43.6761474609375,63,37
161,FAM151B,,False,1069.4347173586793,53,8,0,39,0.53,0.08,0.0,0.39,931.1,462.5,30,2000,6.434912517666817,27.29273223876953,61,39
162,PHLPP1,,False,1067.4237118559279,51,12,0,37,0.51,0.12,0.0,0.37,933.11,490.0,35,2000,4.925354381203651,24.757034301757812,63,37
163,ABCA17P,,False,1062.8314157078537,53,8,0,39,0.53,0.08,0.0,0.39,937.7,444.5,12,2000,6.935498710274697,47.46571731567383,61,39
164,YWHAH,,False,1061.990995497749,47,18,0,35,0.47,0.18,0.0,0.35,938.54,547.5,17,2000,4.128292065262794,41.41633987426758,65,35
165,SGMS1,,False,1056.4182091045523,53,10,0,37,0.53,0.1,0.0,0.37,944.11,464.5,11,2000,4.506211060881615,49.32992172241211,63,37
166,KLHL15,,False,1051.8659329664833,58,4,0,38,0.58,0.04,0.0,0.38,948.66,420.5,63,2000,4.201392774581909,21.654048919677734,62,38
167,CCNB3,,False,1051.7558779389694,53,10,0,37,0.53,0.1,0.0,0.37,948.77,468.0,27,2000,4.11303338766098,27.918155670166016,63,37
168,WNK3,,False,1050.9854927463732,49,16,0,35,0.49,0.16,0.0,0.35,949.54,530.0,58,2000,3.4787729066610336,21.738327026367188,65,35
169,PIP4K2B,,False,1049.984992496248,50,13,0,37,0.5,0.13,0.0,0.37,950.54,509.5,3,2000,4.997309400737286,74.125732421875,63,37
170,PSMB3,,False,1049.0745372686342,50,14,0,36,0.5,0.14,0.0,0.36,951.45,512.5,6,2000,4.617727202773094,67.66669464111328,64,36
171,DCAKD,,False,1047.9839919959982,51,8,0,41,0.51,0.08,0.0,0.41,952.54,453.5,1,2000,12.073812762498855,122.50220489501953,59,41
172,ITFG2,,False,1046.0530265132566,49,14,0,37,0.49,0.14,0.0,0.37,954.47,509.5,2,2000,5.977464217841625,124.4367446899414,63,37
