leaderboard_rank,gene,prior_gene_set,is_prior_gene,auc_score,q1_count,q2_count,q3_count,q4_count,q1_rate,q2_rate,q3_rate,q4_rate,mean_rank,median_rank,best_rank,worst_rank,mean_gain,max_gain,gain_nonzero_count,zero_gain_count
28,NCK2,,False,1623.3316658329163,86,3,0,11,0.86,0.03,0.0,0.11,377.48,144.5,34,2000,2.5910825443267824,7.429691314697266,89,11
29,EVL,,False,1622.1610805402702,85,2,0,13,0.85,0.02,0.0,0.13,378.65,98.5,2,2000,5.1823201644420624,93.53133392333984,87,13
30,MRAP2,,False,1615.4977488744373,88,1,0,11,0.88,0.01,0.0,0.11,385.31,183.5,48,2000,2.2827324479818345,5.991359233856201,89,11
31,C6orf153,,False,1588.0040020010006,91,0,0,9,0.91,0.0,0.0,0.09,412.79,265.5,86,2000,1.712510454058647,4.020177364349365,91,9
32,PSAT1,,False,1577.43871935968,78,3,0,19,0.78,0.03,0.0,0.19,423.35,14.5,1,2000,26.401234081983567,106.39614868164062,81,19
33,ZNF516,,False,1558.5592796398198,84,7,0,9,0.84,0.07,0.0,0.09,442.22,284.0,98,2000,1.5495686177909374,2.9385218620300293,91,9
34,JOSD1,,False,1556.8984492246125,82,1,0,17,0.82,0.01,0.0,0.17,443.88,101.0,28,2000,3.044520320892334,9.524967193603516,83,17
35,FAM134B,,False,1553.3466733366681,83,2,0,15,0.83,0.02,0.0,0.15,447.43,168.0,26,2000,2.476574218273163,8.280508041381836,85,15
36,SEZ6L,,False,1550.7753876938468,87,4,0,9,0.87,0.04,0.0,0.09,450.0,292.0,111,2000,1.4877363389730454,2.902621030807495,91,9
37,THOC5,,False,1549.9349674837422,89,1,0,10,0.89,0.01,0.0,0.1,450.84,274.5,74,2000,1.5686279487609864,3.7854511737823486,90,10
38,ABAT,,False,1549.144572286143,80,0,0,20,0.8,0.0,0.0,0.2,451.63,44.5,2,2000,10.186980850696564,77.04557037353516,80,20
39,ZNF385A,,False,1546.4032016008,86,1,0,13,0.86,0.01,0.0,0.13,454.37,226.5,56,2000,1.8754540979862213,5.131311893463135,87,13
40,KIAA1257,,False,1536.5182591295647,83,3,0,14,0.83,0.03,0.0,0.14,464.25,200.0,54,2000,1.9412776839733124,4.7562479972839355,86,14
41,EGFR,pam50,True,1529.6548274137074,83,2,0,15,0.83,0.02,0.0,0.15,471.11,211.0,25,2000,2.198144008517265,8.202402114868164,85,15
