task,rerank_profile,selected_batch_size,test_id,repeat_id,split_seed,model_seed,n_panel_genes,n_nonzero_gain_genes,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_subsample,xgb_colsample_bytree,xgb_colsample_bynode,elapsed_seconds,n_train,n_test,model_accuracy,model_balanced_accuracy,model_f1_macro,model_auc,model_auprc,primary_metric
tumor_normal,auc_bytree03_bynode04_depth4,250,test_044,44,176627088,724739154,2000,97,150,4,0.03,0.8,0.3,0.4,224.211,847,364,0.9945054945054945,0.996969696969697,0.98419452887538,0.9993761140819963,0.999937056020142,0.9993761140819963
tumor_normal,auc_bytree03_bynode04_depth4,250,test_045,45,308754139,659602775,2000,106,150,4,0.03,0.8,0.3,0.4,229.357,847,364,0.9917582417582418,0.9954545454545455,0.9765901344137886,0.9998217468805704,0.9999816622694953,0.9998217468805704
tumor_normal,auc_bytree03_bynode04_depth4,250,test_046,46,229491887,1647480453,2000,123,150,4,0.03,0.8,0.3,0.4,234.528,847,364,0.9972527472527473,0.9984848484848485,0.9919948978469795,0.9994652406417112,0.9999458874458874,0.9994652406417112
tumor_normal,auc_bytree03_bynode04_depth4,250,test_047,47,348973636,1499541485,2000,124,150,4,0.03,0.8,0.3,0.4,239.728,847,364,0.9945054945054945,0.996969696969697,0.98419452887538,0.9996434937611408,0.9999637089457449,0.9996434937611408
tumor_normal,auc_bytree03_bynode04_depth4,250,test_048,48,1195914983,1567697401,2000,106,150,4,0.03,0.8,0.3,0.4,244.879,847,364,0.9945054945054945,0.996969696969697,0.98419452887538,0.9997326203208556,0.9999726999727,0.9997326203208556
tumor_normal,auc_bytree03_bynode04_depth4,250,test_049,49,1193217947,338321171,2000,127,150,4,0.03,0.8,0.3,0.4,250.063,847,364,0.9972527472527473,0.9984848484848485,0.9919948978469795,0.9997326203208556,0.9999726999727,0.9997326203208556
tumor_normal,auc_bytree03_bynode04_depth4,250,test_050,50,2078334368,1498951617,2000,109,150,4,0.03,0.8,0.3,0.4,255.126,847,364,0.9917582417582418,0.9954545454545455,0.9765901344137886,0.9989304812834225,0.9998910423058328,0.9989304812834225
tumor_normal,auc_bytree03_bynode04_depth4,250,test_051,51,586544997,414397635,2000,122,150,4,0.03,0.8,0.3,0.4,260.305,847,364,0.9945054945054945,0.996969696969697,0.98419452887538,0.9991978609625669,0.9999195494770716,0.9991978609625669
tumor_normal,auc_bytree03_bynode04_depth4,250,test_052,52,1937693571,742744127,2000,135,150,4,0.03,0.8,0.3,0.4,265.497,847,364,1.0,1.0,1.0,1.0,1.0,1.0
tumor_normal,auc_bytree03_bynode04_depth4,250,test_053,53,216325318,53010632,2000,102,150,4,0.03,0.8,0.3,0.4,270.529,847,364,0.9862637362637363,0.9924242424242424,0.9619366307644044,0.9986631016042781,0.9998682476943346,0.9986631016042781
