task,rerank_profile,selected_batch_size,test_id,repeat_id,split_seed,model_seed,n_panel_genes,n_nonzero_gain_genes,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_subsample,xgb_colsample_bytree,xgb_colsample_bynode,elapsed_seconds,n_train,n_test,model_accuracy,model_balanced_accuracy,model_f1_macro,model_auc,model_auprc,primary_metric
tnbc_status,auc_bytree03_bynode04_depth4,100,test_053,53,1403708354,1401860665,2000,682,150,4,0.03,0.8,0.3,0.4,330.111,508,218,0.9495412844036697,0.9373600119456473,0.9149735843704571,0.9717784082424966,0.8950325649886862,0.9717784082424966
tnbc_status,auc_bytree03_bynode04_depth4,100,test_054,54,1825828850,504119408,2000,689,150,4,0.03,0.8,0.3,0.4,336.421,508,218,0.9587155963302753,0.9321337912498133,0.9275346260387811,0.9814842466776169,0.8508433123823799,0.9814842466776169
tnbc_status,auc_bytree03_bynode04_depth4,100,test_055,55,1037308316,1859112287,2000,611,150,4,0.03,0.8,0.3,0.4,342.621,508,218,0.9495412844036697,0.8943556816484993,0.9074667181169207,0.9601314021203524,0.8769291071943186,0.9601314021203524
tnbc_status,auc_bytree03_bynode04_depth4,100,test_056,56,593760028,440526696,2000,663,150,4,0.03,0.8,0.3,0.4,348.924,508,218,0.9495412844036697,0.9481110945199342,0.9166058076856198,0.973271614155592,0.903074160878992,0.973271614155592
tnbc_status,auc_bytree03_bynode04_depth4,100,test_057,57,1666592119,1313264100,2000,644,150,4,0.03,0.8,0.3,0.4,355.152,508,218,0.9403669724770642,0.9425862326414813,0.9032731492542407,0.9714797670598776,0.8440670373638319,0.9714797670598776
tnbc_status,auc_bytree03_bynode04_depth4,100,test_058,58,1153864136,1151273713,2000,612,150,4,0.03,0.8,0.3,0.4,361.376,508,218,0.9174311926605505,0.8965208302224876,0.864820173625465,0.9560997461549949,0.847673813170058,0.9560997461549949
tnbc_status,auc_bytree03_bynode04_depth4,100,test_059,59,659920347,804530238,2000,718,150,4,0.03,0.8,0.3,0.4,367.734,508,218,0.963302752293578,0.9241451396147529,0.9334554334554335,0.988950276243094,0.9560613502883368,0.988950276243094
tnbc_status,auc_bytree03_bynode04_depth4,100,test_060,60,224707771,49236903,2000,698,150,4,0.03,0.8,0.3,0.4,373.958,508,218,0.9587155963302753,0.9536359563983874,0.9304329326667375,0.9847692996864268,0.928961400313326,0.9847692996864268
tnbc_status,auc_bytree03_bynode04_depth4,100,test_061,61,2128680957,1628801818,2000,637,150,4,0.03,0.8,0.3,0.4,379.991,508,218,0.9311926605504587,0.8940570404658803,0.8817060376948956,0.9537106166940421,0.8842264407992907,0.9537106166940421
tnbc_status,auc_bytree03_bynode04_depth4,100,test_062,62,2010876084,54928123,2000,638,150,4,0.03,0.8,0.3,0.4,386.322,508,218,0.9495412844036697,0.9266089293713603,0.9132510943095902,0.9811856054949978,0.9109564062730162,0.9811856054949978
tnbc_status,auc_bytree03_bynode04_depth4,100,test_063,63,515037837,1962793771,2000,659,150,4,0.03,0.8,0.3,0.4,392.565,508,218,0.9678899082568807,0.9484097357025534,0.9436380424746076,0.9428102135284455,0.878288994203305,0.9428102135284455
tnbc_status,auc_bytree03_bynode04_depth4,100,test_064,64,177227761,1581807373,2000,637,150,4,0.03,0.8,0.3,0.4,398.696,508,218,0.9311926605504587,0.8940570404658803,0.8817060376948956,0.9725250111990443,0.808818896292298,0.9725250111990443
tnbc_status,auc_bytree03_bynode04_depth4,100,test_065,65,662353563,1804687681,2000,616,150,4,0.03,0.8,0.3,0.4,404.847,508,218,0.926605504587156,0.9127967746752277,0.8798401543337467,0.9453486635807079,0.774011799147404,0.9453486635807079
tnbc_status,auc_bytree03_bynode04_depth4,100,test_066,66,890056953,1667279467,2000,638,150,4,0.03,0.8,0.3,0.4,411.048,508,218,0.926605504587156,0.9020456921009408,0.8775280898876405,0.9632671345378527,0.7925386498231619,0.9632671345378527
tnbc_status,auc_bytree03_bynode04_depth4,100,test_067,67,691527560,1112785886,2000,627,150,4,0.03,0.8,0.3,0.4,417.178,508,218,0.9403669724770642,0.8995819023443332,0.8953277931671284,0.9625205315813051,0.825536999100514,0.9625205315813051
tnbc_status,auc_bytree03_bynode04_depth4,100,test_068,68,1445368222,47746059,2000,601,150,4,0.03,0.8,0.3,0.4,423.363,508,218,0.9357798165137615,0.8860683888308198,0.8860683888308198,0.9340002986411827,0.8260869185755242,0.9340002986411827
tnbc_status,auc_bytree03_bynode04_depth4,100,test_069,69,69142142,74886052,2000,659,150,4,0.03,0.8,0.3,0.4,429.745,508,218,0.963302752293578,0.9348962221890398,0.9348962221890398,0.9695385993728536,0.8788814898790043,0.9695385993728536
tnbc_status,auc_bytree03_bynode04_depth4,100,test_070,70,823462545,1163044047,2000,683,150,4,0.03,0.8,0.3,0.4,436.047,508,218,0.9678899082568807,0.9591608182768403,0.9447961509242846,0.9858145438255936,0.8769287732649038,0.9858145438255936
tnbc_status,auc_bytree03_bynode04_depth4,100,test_071,71,129583238,1482519977,2000,681,150,4,0.03,0.8,0.3,0.4,442.549,508,218,0.9541284403669725,0.9401224428848738,0.9219309554505085,0.9787964760340451,0.8612015785468243,0.9787964760340451
tnbc_status,auc_bytree03_bynode04_depth4,100,test_072,72,660359189,971877148,2000,576,150,4,0.03,0.8,0.3,0.4,448.649,508,218,0.9220183486238532,0.8885321785874272,0.8685955394816154,0.9317604897715395,0.8851629203119489,0.9317604897715395
tnbc_status,auc_bytree03_bynode04_depth4,100,test_073,73,546125918,1748764390,2000,626,150,4,0.03,0.8,0.3,0.4,454.849,508,218,0.9357798165137615,0.8968194714051068,0.8884502923976608,0.956995669702852,0.8732035011798919,0.956995669702852
tnbc_status,auc_bytree03_bynode04_depth4,100,test_074,74,793149899,524510485,2000,543,150,4,0.03,0.8,0.3,0.4,460.761,508,218,0.9036697247706422,0.8237270419590862,0.8272387637269331,0.9296700014932059,0.7785047701661422,0.9296700014932059
tnbc_status,auc_bytree03_bynode04_depth4,100,test_075,75,2074747604,527211635,2000,601,150,4,0.03,0.8,0.3,0.4,466.944,508,218,0.944954128440367,0.9023443332835598,0.9023443332835598,0.9601314021203524,0.8758949090706908,0.9601314021203524
tnbc_status,auc_bytree03_bynode04_depth4,100,test_076,76,948682171,1552204210,2000,658,150,4,0.03,0.8,0.3,0.4,473.244,508,218,0.963302752293578,0.9456473047633269,0.9362573099415205,0.9843213379124982,0.9238096638591315,0.9843213379124982
tnbc_status,auc_bytree03_bynode04_depth4,100,test_077,77,2121247349,1544423233,2000,648,150,4,0.03,0.8,0.3,0.4,479.48,508,218,0.9587155963302753,0.9428848738241004,0.9290236226169374,0.96416305808571,0.8707540312622976,0.96416305808571
tnbc_status,auc_bytree03_bynode04_depth4,100,test_078,78,1058470387,757605679,2000,655,150,4,0.03,0.8,0.3,0.4,485.682,508,218,0.9403669724770642,0.9103329849186204,0.8974785660022429,0.9665521875466627,0.8209813068308289,0.9665521875466627
tnbc_status,auc_bytree03_bynode04_depth4,100,test_079,79,384718372,44933419,2000,634,150,4,0.03,0.8,0.3,0.4,491.831,508,218,0.944954128440367,0.8808421681349858,0.8978922716627635,0.9717784082424967,0.9296810402760463,0.9717784082424967
tnbc_status,auc_bytree03_bynode04_depth4,100,test_080,80,506490567,226563712,2000,675,150,4,0.03,0.8,0.3,0.4,498.312,508,218,0.9541284403669725,0.9293713603105869,0.9203216374269005,0.9731222935642825,0.9102841800468132,0.9731222935642825
tnbc_status,auc_bytree03_bynode04_depth4,100,test_081,81,43446444,86744189,2000,671,150,4,0.03,0.8,0.3,0.4,504.585,508,218,0.9541284403669725,0.9186202777362998,0.9186202777362998,0.974914140659997,0.9337336982555069,0.974914140659997
tnbc_status,auc_bytree03_bynode04_depth4,100,test_082,82,1035658671,339290543,2000,646,150,4,0.03,0.8,0.3,0.4,510.894,508,218,0.963302752293578,0.9456473047633269,0.9362573099415205,0.9661042257727341,0.9240307525484193,0.9661042257727341
tnbc_status,auc_bytree03_bynode04_depth4,100,test_083,83,931435468,248625553,2000,682,150,4,0.03,0.8,0.3,0.4,517.143,508,218,0.9495412844036697,0.9158578467970733,0.9114312096029548,0.9855159026429745,0.9169144422942339,0.9855159026429745
tnbc_status,auc_bytree03_bynode04_depth4,100,test_084,84,563917430,1418730667,2000,578,150,4,0.03,0.8,0.3,0.4,523.281,508,218,0.926605504587156,0.9020456921009408,0.8775280898876405,0.928624757354039,0.7594816029018788,0.928624757354039
tnbc_status,auc_bytree03_bynode04_depth4,100,test_085,85,500441082,801108191,2000,582,150,4,0.03,0.8,0.3,0.4,529.46,508,218,0.9311926605504587,0.8725548753173062,0.8765991169478093,0.9320591309541586,0.7680255430965907,0.9320591309541586
tnbc_status,auc_bytree03_bynode04_depth4,100,test_086,86,701132157,992047400,2000,605,150,4,0.03,0.8,0.3,0.4,535.607,508,218,0.9403669724770642,0.8888308197700463,0.8930525680214347,0.9414663282066597,0.8482834272596068,0.9414663282066597
tnbc_status,auc_bytree03_bynode04_depth4,100,test_087,87,1847730385,1541833368,2000,637,150,4,0.03,0.8,0.3,0.4,541.856,508,218,0.963302752293578,0.9241451396147529,0.9334554334554335,0.9513214872330895,0.9328350697961392,0.9513214872330895
tnbc_status,auc_bytree03_bynode04_depth4,100,test_088,88,1151872888,1444723868,2000,650,150,4,0.03,0.8,0.3,0.4,548.097,508,218,0.9587155963302753,0.9321337912498133,0.9275346260387811,0.9692399581902345,0.8269359183100359,0.9692399581902345
tnbc_status,auc_bytree03_bynode04_depth4,100,test_089,89,986086996,1399383436,2000,566,150,4,0.03,0.8,0.3,0.4,554.131,508,218,0.9403669724770642,0.8995819023443332,0.8953277931671284,0.9284754367627296,0.7518006536315851,0.9284754367627296
tnbc_status,auc_bytree03_bynode04_depth4,100,test_090,90,1425860839,1316588896,2000,642,150,4,0.03,0.8,0.3,0.4,560.408,508,218,0.9495412844036697,0.9373600119456473,0.9149735843704571,0.9735702553382111,0.8702013797145878,0.9735702553382111
tnbc_status,auc_bytree03_bynode04_depth4,100,test_091,91,2091784007,1154033108,2000,589,150,4,0.03,0.8,0.3,0.4,566.571,508,218,0.9311926605504587,0.8940570404658803,0.8817060376948956,0.9471405106764222,0.8203384961571606,0.9471405106764222
tnbc_status,auc_bytree03_bynode04_depth4,100,test_092,92,841159979,1612954848,2000,665,150,4,0.03,0.8,0.3,0.4,572.776,508,218,0.9495412844036697,0.9266089293713603,0.9132510943095902,0.9643123786770195,0.8828720871873676,0.9643123786770195
tnbc_status,auc_bytree03_bynode04_depth4,100,test_093,93,1623629600,288359508,2000,593,150,4,0.03,0.8,0.3,0.4,578.894,508,218,0.9495412844036697,0.9158578467970733,0.9114312096029548,0.9363894281021353,0.8157797403650922,0.9363894281021353
tnbc_status,auc_bytree03_bynode04_depth4,100,test_094,94,1962226265,17636417,2000,669,150,4,0.03,0.8,0.3,0.4,585.203,508,218,0.944954128440367,0.9238464984321337,0.9063171465406102,0.9805883231297596,0.8790167240719737,0.9805883231297596
tnbc_status,auc_bytree03_bynode04_depth4,100,test_095,95,238993386,2082507943,2000,645,150,4,0.03,0.8,0.3,0.4,591.574,508,218,0.9403669724770642,0.9103329849186204,0.8974785660022429,0.9493803195460654,0.7978979701336784,0.9493803195460654
tnbc_status,auc_bytree03_bynode04_depth4,100,test_096,96,1571423821,703121082,2000,625,150,4,0.03,0.8,0.3,0.4,597.875,508,218,0.9495412844036697,0.9266089293713603,0.9132510943095902,0.9604300433029715,0.8801258800911964,0.9604300433029715
tnbc_status,auc_bytree03_bynode04_depth4,100,test_097,97,1383198825,2036545518,2000,688,150,4,0.03,0.8,0.3,0.4,604.188,508,218,0.9587155963302753,0.9428848738241004,0.9290236226169374,0.9526653725548754,0.856371673941171,0.9526653725548754
tnbc_status,auc_bytree03_bynode04_depth4,100,test_098,98,1374265312,1585814730,2000,613,150,4,0.03,0.8,0.3,0.4,610.388,508,218,0.963302752293578,0.9348962221890398,0.9348962221890398,0.927430192623563,0.8781647652240938,0.927430192623563
tnbc_status,auc_bytree03_bynode04_depth4,100,test_099,99,1326248380,1961312169,2000,662,150,4,0.03,0.8,0.3,0.4,616.736,508,218,0.9724770642201835,0.95117216664178,0.95117216664178,0.9489323577721368,0.9414720538998926,0.9489323577721368
tnbc_status,auc_bytree03_bynode04_depth4,100,test_100,100,805128643,1052873359,2000,633,150,4,0.03,0.8,0.3,0.4,623.011,508,218,0.9541284403669725,0.9186202777362998,0.9186202777362998,0.9672987905032104,0.9341620622057728,0.9672987905032104
